,Analysis,Polarity,Profanity,Subjectivity,author id,compound,for,id,neg,neu,pos,text,type,Gender,Activist
453,Neutral,0.0,False,0.0,2239473572,0.0,536610418,1514550092975517700,0.0,1.0,0.0,   💗💓💗,Mention,Female,True
454,Positive,0.8,False,0.2,144396811,0.802,536610418,1514537813018300418,0.0,0.676,0.324,"To quote my Sis , this year at  we’ve moved on to Justice and Joy. https://t.co/g4ykGNTxFF",Mention,Female,True
455,Positive,0.1565656565656565,False,0.4626262626262626,8036392,0.0,536610418,1514368912858783748,0.0,1.0,0.0,"The Biden Administration announced new actions addressing maternal health and inequities.

 has more on the reality Black women face at pregnancy.

https://t.co/U4UZMHn7bF https://t.co/czNxjMkLvu",Mention,Female,True
456,Positive,0.1166666666666666,False,0.7166666666666667,1466948943603027969,0.6908,536610418,1514339438935130112,0.0,0.853,0.147, HITECH guys in charge please include perinatal and women health providers. We are still faxing out here. Where’s the interoperbility ? Start with the fabulous Black Women in HIT. USCDI BMHW22 BlackMaternalHealthWeek   ,Mention,Female,True
457,Positive,0.1,False,0.4,37008978,0.6369,536610418,1514333417512398850,0.0,0.856,0.144,"A7 We would like to acknowledge and appreciate the CHCF Birth Equity Advisory Group, including  _young and . We’re nothing without our partners and the thought leadership they provide. https://t.co/QPvcUjMIWU BMHW22 https://t.co/o8BdJveiJb",Mention,Female,True
458,Negative,-0.1666666666666666,False,0.4333333333333333,43198449,0.4939,536610418,1514332437924519946,0.0,0.882,0.118,"BMHW22TweetChat We're participating in BlackMaternalHealthWeek BMHW22 because every black birthing person deserves equitable, just health care. 🤰🏾BlackMamasMatter MedEd4Equity BlackMaternalHealth   _Drs   https://t.co/UJ7s58Id85",Mention,Female,True
459,Positive,0.375,False,0.75,43198449,0.4003,536610418,1514331939494412289,0.0,0.906,0.094,"Checking in! Excited to be joining BMHW22TweetChat &amp;  for BMHW22 BlackMaternalHealthWeek to advance BirthJustice ReproJustice BlackMaternalHealth through high-quality MedEd 🤰🏾💕

   _Drs  https://t.co/yWUvZRfCro",Mention,Female,True
460,Positive,0.4,False,0.8,43198449,0.7345,536610418,1514331496538124294,0.0,0.842,0.158,"     Of course! Here are the links to our MaternalHealth podcasts + CME/CE activities:

https://t.co/MCy9Qb7o2k: CME/CE podcast by   

https://t.co/GJ9nUWrhuR MedEd by   

All are free and offer CME/CE credit. 💕",Mention,Female,True
461,Neutral,0.0,False,0.0,2717607301,0.0,536610418,1514330971537121283,0.0,1.0,0.0,       check this out,Mention,Female,True
462,Neutral,0.0,False,0.0,2717607301,0.3612,536610418,1514330895972548610,0.0,0.8,0.2,     Thank you for linking that BMHW22,Mention,Female,True
463,Positive,0.4,False,0.8,43198449,0.7574,536610418,1514330246501347337,0.0,0.822,0.178,"  We offer ContinuingMedicalEducation on BirthEquity ReproJustice, specifically for HCPs! Presented by experts   , our MedEd is free &amp; provides HCPs w/ actionable steps to improve MaternalHealth: https://t.co/twubuK4h4Q MedEd4Equity",Mention,Female,True
464,Positive,0.3054545454545455,False,0.6290909090909091,1079883402772389894,0.8885,536610418,1514329105977782276,0.0,0.785,0.215," A2. I’m participating b/c there is MUCH more to be done to raise awareness &amp; create positive change, esp. through policy. We can’t have policy that makes sense, w/o listening to community need &amp; like  said earlier “nobody is free until everybody is free.”",Mention,Female,True
465,Neutral,0.0,False,0.25,43198449,0.0,536610418,1514327571676151809,0.0,1.0,0.0,"In a recent MedEd activity on BlackMaternalHealth &amp; BirthJustice,    provided steps to EndMaternalMortality. 1 learner said this ⬇️
https://t.co/twubuK4h4Q BlackMaternalHealthWeek BMHW22 MedEd4Equity ReproJustice  https://t.co/4pawdvcajz",Mention,Female,True
466,Neutral,0.0,False,0.25,43198449,0.0,536610418,1514327064949805060,0.0,1.0,0.0,"MedEd makes a difference. In a recent activity on BlackMaternalHealth,    provided steps to advance MaternalEquity. Here is what one learner said!
https://t.co/twubuK4h4Q BlackMaternalHealthWeek BMHW22 MedEd4Equity  https://t.co/gKVXN6PgvK",Mention,Female,True
467,Neutral,0.0,False,0.0,43198449,0.0,536610418,1514326563822706690,0.0,1.0,0.0,"We released MedEd on BlackMaternalHealth &amp; ReproJustice. HCPs were given actionable steps by    to advance MaternalEquity. Here is what one learner said ⬇️
https://t.co/twubuK4h4Q BlackMaternalHealthWeek BMHW22  https://t.co/uJagUncHDX",Mention,Female,True
468,Neutral,0.0,False,0.0,43198449,0.0,536610418,1514326058866290698,0.0,1.0,0.0,"We released MedEd on BlackMaternalHealth &amp; BirthEquity. The learners were given actionable steps by    to EndMaternalMortality. Here is what one learner said ⬇️
https://t.co/twubuK4h4Q BlackMaternalHealthWeek BMHW22  https://t.co/U2Y0LZn879",Mention,Female,True
469,Positive,0.3868055555555555,False,0.6944444444444443,3413184119,0.4559,536610418,1514325572519960582,0.0,0.897,0.103,"A1: _TASC is here and we're excited to participate in today's BMHW22 Tweetchat! We're shouting out an incredible Black mama and physician , president of ! https://t.co/iqGunmx9GK",Mention,Female,True
470,Neutral,0.0,False,0.0,43198449,0.0,536610418,1514325553028947980,0.0,1.0,0.0,"In 2021, we released MedEd on BlackMaternalHealth &amp; BirthEquity. The result? HCPs nationwide took actionable steps to EndMaternalMortality w/   : https://t.co/twubuK4h4Q

BlackMaternalHealthWeek BMHW22 MedEd4Equity  https://t.co/sR4CEQ6dWV",Mention,Female,True
471,Positive,0.5,False,0.55,37008978,0.8268,536610418,1514325299583873027,0.0,0.82,0.18,"A1 Hi! We’re the California Health Care Foundation, based in Oakland, CA. So many people we would love to shout out, including , president of  and member of the CHCF Birth Equity Advisory Group. BMHW22 https://t.co/hq1dgYn8Cj",Mention,Female,True
472,Neutral,0.0,False,0.0,606523966,0.3382,536610418,1514316001822879751,0.0,0.626,0.374,    Agreed!,Mention,Female,True
473,Neutral,0.0,False,0.0,24106462,0.0,536610418,1514312611407540227,0.0,1.0,0.0,  My BMHW22 viewing attire https://t.co/yTWxHH4IPP,Mention,Female,True
474,Neutral,0.0,False,0.0,4881793799,0.7592,536610418,1514311158181863433,0.0,0.628,0.372,   Congresswoman  is the TRUTH! She truly walks the walk!,Mention,Female,True
475,Positive,0.36,False,0.5650000000000001,781982295863484456,0.8591,536610418,1514308479879626753,0.037,0.76,0.203,We love when  said “Nobody is free until all of us are free” during the PolicyLeadersInConversation virtual discussion. We hope you were able to tune in. Don’t forget to meet us back here at 3:30 pm ET for the BMHW22 Tweet Chat.,Mention,Female,True
476,Negative,-0.0309523809523809,False,0.4654761904761905,119882305,0.128,536610418,1514306096122503171,0.045,0.902,0.053,"         _Zuckerman    On average, Black women are currently paid only 63 cents for every dollar paid to a non-Hispanic white man.”

🚫The problem with this is that the lineage wealth gap impacts the entire ADOS family.

This is why we’re advocating for direct cash payment REPARATIONS.",Mention,Female,True
477,Positive,0.4652777777777778,False,0.774074074074074,24106462,0.7405,536610418,1514304101961637899,0.0,0.615,0.385,  Powerful conversation today!!! Black Maternal Health power hour for sure!!!,Mention,Female,True
478,Positive,0.2406746031746031,False,0.4087301587301588,17594077,0.8748,536610418,1514302805045133315,0.0,0.776,0.224,"        _Zuckerman     ._Zuckerman concludes our event with a clear call to action: ”Every Black mother should have the right to a safe and healthy childbirth.”

Thank you to everyone who joined us! BMHW22",Mention,Female,True
479,Positive,0.8,False,0.2,1079883402772389894,0.5267,536610418,1514302133000101892,0.0,0.764,0.236,"“We all deserve justice and joy.” 
– 
at the 
BMHW22 PolicyLeadersInConversation 
BlackMamasMatter",Mention,Female,True
480,Positive,0.5,True,0.25,54356934,0.8374,536610418,1514302114633244677,0.0,0.729,0.271,"Omg  THANK YOU for naming the “whispering” about abortion, and the real consequences it has for our ability to achieve reproductive justice. “We deserve joy.” ❤️❤️❤️❤️",Mention,Female,True
481,Neutral,0.0,False,0.0,17594077,0.0,536610418,1514301836076924932,0.0,1.0,0.0,        _Zuckerman    . is about to explain the steps that  and the Biden-Harris administration are taking to advance maternal health equity. Tune in! https://t.co/Txy7YNVTEO,Mention,Female,True
482,Neutral,0.0,False,0.0,19374709,-0.6249,536610418,1514300313637122050,0.186,0.814,0.0," highlights the global impact of anti-Black racism on maternal health outcomes, inclu. in the UK, a nation w universal healthcare.",Mention,Female,True
483,Positive,0.4,False,0.8,17594077,0.5106,536610418,1514299777181417473,0.0,0.887,0.113,"        _Zuckerman    “Nobody is free until all of us are free—and that includes incarcerated moms.” – 
BMHW22",Mention,Female,True
484,Positive,0.35,False,0.35,781982295863484456,0.0,536610418,1514299727143219202,0.0,1.0,0.0,“So many of the Bills you all have put forth are really reparative”  PolicyLeadersInConversation BMHW22,Mention,Female,True
